almaMmsId	hbzId	rpbId
990116273460206441	HT013302641	107t021806
990116290680206441	HT013304363	107t021812
990114919400206441	HT013165997	107t021815
990113565390206441	HT013029650	107t021820
990108850680206441	HT012732515	107t021822
990113456310206441	HT013018708	107t021823
990116299850206441	HT013305280	107t021830
990107441150206441	HT012591562	107t021847
990115267240206441	HT013201074	107t021848
990113665740206441	HT013039688	107t021852
990113116630206441	HT012984599	107t021854
990114921980206441	HT013166255	107t021856
990116269800206441	HT013302275	107t021857
990114625390206441	HT013136338	107t021858
990116204990206441	HT013295794	107t021859
990115352430206441	HT013209647	107t021860
990114577820206441	HT013131552	107t021861
990114682810206441	HT013142115	107t021862
990114173080206441	HT013090793	107t021863
990114855210206441	HT013159519	107t021864
990114856150206441	HT013159613	107t021865
990114855700206441	HT013159568	107t021866
990116301000206441	HT013305395	107t021869
990116888020206441	HT013364805	107t021870
990108891370206441	HT012736584	107t021873
990108891370206441	HT012736584	107t021873
990116594770206441	HT013335155	107t021875
990114992610206441	HT013173390	107t021876
990114995710206441	HT013173700	107t021877
990175828950206441	HT016003860	107t021878
990108877570206441	HT012735204	107t021879
990114173710206441	HT013090856	107t021880
990114621790206441	HT013135978	107t021881
990114173610206441	HT013090846	107t021882
990114173660206441	HT013090851	107t021883
990114684660206441	HT013142300	107t021884
990114171930206441	HT013090678	107t021885
990114488950206441	HT013122605	107t021886
990116297330206441	HT013305028	107t021887
990116296620206441	HT013304957	107t021888
990116291540206441	HT013304449	107t021889
990116540890206441	HT013329718	107t021890
990116292680206441	HT013304563	107t021891
990113626170206441	HT013035731	107t021893
990113626210206441	HT013035735	107t021894
990108589180206441	HT012706365	107t021896
990116209590206441	HT013296254	107t021897
990114992590206441	HT013173388	107t021899
990115121880206441	HT013186415	107t021901
990055622760206441	HT007004082	107t021903
990114356830206441	HT013109307	107t021904
990113507720206441	HT013023859	107t021907
990107445680206441	HT012592015	107t021908
990113468460206441	HT013019933	107t021909
990113318650206441	HT013004903	107t021912
990107445670206441	HT012592014	107t021913
990117999770206441	HT013476019	107t022185
990117772630206441	HT013454300	107t022186
990117554250206441	HT013432196	107t022188
990118186350206441	HT013494960	107t022331
990118186380206441	HT013494963	107t022332
990118185220206441	HT013494847	107t022338
990117332240206441	HT013409774	107t051386
990113619770206441	HT013035091	107t022411
990113347680206441	HT013007806	107t022412
990118006490206441	HT013476691	107t022417
990113586540206441	HT013031768	107t022419
990113586470206441	HT013031761	107t022420
990113349860206441	HT013008024	107t022423
990182952070206441	HT016594133	107t022810
990154203640206441	HT014832557	107t031467
990113639980206441	HT013037112	107t031654
990108017760206441	HT012649223	107t031728
990119918370206441	HT013669854	107t031735
990118895250206441	HT013566265	107t031743
990119386350206441	HT013615971	107t031964
990119390260206441	HT013616362	107t031965
990119912320206441	HT013669249	107t032043
990121730430206441	HT013853182	107t032192
990113861390206441	HT013059394	107t032201
990114857880206441	HT013159786	107t032207
990114857890206441	HT013159787	107t032208
990108024880206441	HT012649935	107t032209
990108168670206441	HT012664314	107t032211
990118178310206441	HT013494156	107t032216
990116247950206441	HT013300090	107t032222
990108700710206441	HT012717518	107t032226
990108700710206441	HT012717518	107t032226
990116305650206441	HT013305860	107t032230
990114992660206441	HT013173395	107t032233
990116213390206441	HT013296634	107t032234
990116213370206441	HT013296632	107t032235
990116283510206441	HT013303646	107t032236
990104087910206441	HT012256238	107t032238
990113093340206441	HT012982270	107t032239
990113093360206441	HT012982272	107t032240
990113093370206441	HT012982273	107t032241
990104062160206441	HT012253663	107t032242
990118184280206441	HT013494753	107t032299
990120320290206441	HT013710514	107t032310
990117270510206441	HT013403532	107t032312
990121440430206441	HT013823861	107t032314
990106489620206441	HT012496409	107t032315
990106489590206441	HT012496406	107t032316
990114919370206441	HT013165994	107t032317
990120325600206441	HT013711045	107t032319
990113308800206441	HT013003918	107t032320
990120738360206441	HT013752846	107t032321
990113273670206441	HT013000377	107t032322
990104078860206441	HT012255333	107t032325
990116246920206441	HT013299987	107t032344
990116246820206441	HT013299977	107t032345
990121729700206441	HT013853109	107t032418
990054641980206441	HT006843597	107t032420
990120194170206441	HT013697728	107t032421
990117554940206441	HT013432265	107t042743
990106649100206441	HT012512357	107t043074
990106401650206441	HT012487612	107t043075
990116951920206441	HT013371269	107t043092
990125019380206441	HT013954406	107t043093
990125319970206441	HT013984779	107t043146
990054113980206441	HT002123486	107t043147
990124803580206441	HT013932572	107t043153
990107296930206441	HT012577140	107t043154
990120064060206441	HT013684581	107t050371
990108845280206441	HT012731975	107t050378
990105363610206441	HT012383808	107t050384
990125251630206441	HT013977892	107t050559
990116291020206441	HT013304397	107t050570
990134295020206441	HT014300266	107t050571
990118812120206441	HT013557872	107t050572
990116540380206441	HT013329667	107t050573
990115267730206441	HT013201123	107t050574
990133139480206441	HT014183260	107t050575
990116474290206441	HT013322987	107t050581
990116255980206441	HT013300893	107t050590
990120198390206441	HT013698150	107t050593
990120198400206441	HT013698151	107t050595
990104087700206441	HT012256217	107t050596
990106941250206441	HT012541572	107t050597
990117438500206441	HT013420505	107t050598
990117010950206441	HT013377251	107t050606
990113560730206441	HT013029184	107t050609
990118335710206441	HT013509610	107t050610
990133424720206441	HT014212171	107t050616
990124734920206441	HT013925621	107t050618
990114056720206441	HT013079059	107t050620
990106889630206441	HT012536410	107t050628
990106889600206441	HT012536407	107t050650
990134704160206441	HT014341666	107t050762
990114354320206441	HT013109056	107t050897
990121361930206441	HT013815921	107t050898
990121366390206441	HT013816367	107t050899
990133276740206441	HT014197199	107t050900
990117553870206441	HT013432158	107t050901
990117333120206441	HT013409862	107t050907
990117333120206441	HT013409862	107t050907
990134375590206441	HT014308413	107t050908
990133072020206441	HT014176456	107t050911
990113422990206441	HT013015361	107t050912
990114574210206441	HT013131191	107t050913
990108232150206441	HT012670662	107t050914
990133348070206441	HT014204423	107t050915
990117332940206441	HT013409844	107t050916
990118884860206441	HT013565226	107t050917
990117769960206441	HT013454033	107t050918
990104077110206441	HT012255158	107t050919
990116887990206441	HT013364802	107t050920
990104080030206441	HT012255450	107t050921
990116886530206441	HT013364656	107t050922
990108019530206441	HT012649400	107t050924
990106219220206441	HT012469369	107t050925
990116950890206441	HT013371166	107t050926
990108588490206441	HT012706296	107t050927
990108801310206441	HT012727578	107t050928
990113385060206441	HT013011562	107t050929
990119186730206441	HT013595774	107t050930
990113182260206441	HT012991162	107t050936
990113382950206441	HT013011351	107t050937
990113483980206441	HT013021485	107t050938
990104087370206441	HT012256184	107t050939
990113990950206441	HT013072426	107t050940
990104081360206441	HT012255583	107t050941
990113483790206441	HT013021466	107t050942
990106663460206441	HT012513793	107t050943
990113486670206441	HT013021754	107t050944
990104087380206441	HT012256185	107t050945
990113483090206441	HT013021396	107t050946
990106670530206441	HT012514500	107t050947
990113486610206441	HT013021748	107t050948
990106669770206441	HT012514424	107t050949
990113483890206441	HT013021476	107t050950
990106404890206441	HT012487936	107t050951
990104073810206441	HT012254828	107t050952
990113484010206441	HT013021488	107t050953
990104083030206441	HT012255750	107t050954
990113483970206441	HT013021484	107t050955
990106670460206441	HT012514493	107t050956
990104081700206441	HT012255617	107t050957
990113485720206441	HT013021659	107t050958
990104083140206441	HT012255761	107t050959
990113483590206441	HT013021446	107t050961
990113483590206441	HT013021446	107t050961
990124802950206441	HT013932509	107t051054
990125259170206441	HT013978646	107t051055
990118005350206441	HT013476577	107t051062
990104088500206441	HT012256297	107t051063
990133029080206441	HT014172162	107t051064
990126239410206441	HT014011586	107t051065
990113864410206441	HT013059696	107t051066
990108540570206441	HT012701504	107t051068
990108540570206441	HT012701504	107t051068
990133071860206441	HT014176440	107t051071
990054095320206441	HT001390399	107t051072
990105727290206441	HT012420176	107t051073
990106083390206441	HT012455786	107t051074
990108840280206441	HT012731475	107t051075
990105731740206441	HT012420621	107t051076
990113129100206441	HT012985846	107t051077
990119390400206441	HT013616376	107t051078
990104081550206441	HT012255602	107t051079
990104081560206441	HT012255603	107t051080
990133055830206441	HT014174837	107t051082
990106055740206441	HT012453021	107t931485
990113279360206441	HT013000946	107t051084
990056004660206441	HT007050790	107t051086
990118812110206441	HT013557871	107t051179
990136037140206441	HT014387570	107t051180
990119630380206441	HT013640680	107t051181
990136038500206441	HT014387706	107t051182
990119630390206441	HT013640681	107t051183
990136038450206441	HT014387701	107t051184
990113173470206441	HT012990283	107t051185
990120915850206441	HT013770786	107t051186
990119628260206441	HT013640468	107t051187
990120915840206441	HT013770785	107t051188
990119630350206441	HT013640677	107t051189
990113643530206441	HT013037467	107t051190
990113173340206441	HT012990270	107t051191
990118891100206441	HT013565850	107t051192
990117714540206441	HT013448421	107t051365
990116283440206441	HT013303639	107t051367
990104085070206441	HT012255954	107t051368
990106944930206441	HT012541940	107t051369
990113541550206441	HT013027256	107t051370
990107141840206441	HT012561631	107t01018978
990121585340206441	HT013838506	107t051372
990113424460206441	HT013015508	107t051374
990106695850206441	HT012517032	107t051384
990125101880206441	HT013962763	107t051385
990117332240206441	HT013409774	107t051386
990106611240206441	HT012508571	107t051387
990108142990206441	HT012661746	107t051388
990117553890206441	HT013432160	107t051389
990117998720206441	HT013475914	107t051390
990056234650206441	HT007191668	107t051446
990121871920206441	HT013867490	107t051447
990114683460206441	HT013142180	107t051448
990120196620206441	HT013697973	107t051449
990124376000206441	HT013889318	107t051553
990107377780206441	HT012585225	107t051554
990113652650206441	HT013038379	107t051555
990108594210206441	HT012706868	107t051654
990114992680206441	HT013173397	107t051655
990104079130206441	HT012255360	107t051656
990126324650206441	HT014020199	107t051657
990126324680206441	HT014020202	107t051665
990133061330206441	HT014175387	107t051666
990117662920206441	HT013443179	107t051667
990133055880206441	HT014174842	107t051668
990119737320206441	HT013651536	107t051669
990113421360206441	HT013015198	107t051670
990116293750206441	HT013304670	107t051671
990133062170206441	HT014175471	107t051672
990113500310206441	HT013023118	107t051673
990121370650206441	HT013816793	107t051676
990124444710206441	HT013896286	107t051677
990107599120206441	HT012607359	107t051678
990118412170206441	HT013517337	107t051683
990125020040206441	HT013954472	107t051684
990105842090206441	HT012431656	107t051685
990108841620206441	HT012731609	107t051686
990125250780206441	HT013977807	107t051687
990125250840206441	HT013977813	107t051688
990056139720206441	HT007066701	107t051689
990113077670206441	HT012980703	107t051690
990120064330206441	HT013684608	107t051691
990124380690206441	HT013889787	107t051692
990116303020206441	HT013305597	107t051698
990104086010206441	HT012256048	107t051709
990105973110206441	HT012444758	107t051710
990104083490206441	HT012255796	107t051711
990117714830206441	HT013448450	107t051712
990114682500206441	HT013142084	107t051713
990104081000206441	HT012255547	107t051753
990104075410206441	HT012254988	107t051754
990106433650206441	HT012490812	107t051755
990118401410206441	HT013516261	107t051756
990104087690206441	HT012256216	107t051757
